"2023-10-06";"14:50:52";"WinControl (rev 1142) report file"
"Datetime";"Time (abs/ms)";"Time (rel/ms)";"Date";"Time";"Type";"No.";"1:F";"1:Fm'";"1:PAR";"1:Y (II)";"1:ETR";"1:Fo'";"1:ETR-F.";"1:qP";"1:qN";"1:qL";"1:NPQ";"1:Y (NO)";"1:Y (NPQ)";"1:Fo";"1:Fm";"1:Fv/Fm"
"";"0";"0";"";"";"D";"";"Device Nr: #1, JUNIOR-PAM-III (CFMG1100B) ";""
"2023-10-06 14:37:10.380";"1696628230380";"0";"2023-10-06";"14:37:10";"SCHS";"";"Chart start ";""
"2023-10-06 14:38:39.201";"1696628319201";"88821";"2023-10-06";"14:38:39";"SLCS";"";"Light Curve start ";""
"2023-10-06 14:38:39.201";"1696628319201";"88821";"2023-10-06";"14:38:39";"REG1";"";"#1: alpha: 0.205, ETRm: 50.257, Ik: 245.005   ( beta: 0.034, ETRmPot: 80.762 ) ";""
"2023-10-06 14:38:39.201";"1696628319201";"88821";"2023-10-06";"14:38:39";"REG2";"";"#1: alpha: 0.174, ETRm: 50.195, Ik: 288.359 ";""
"2023-10-06 14:38:40.590";"1696628320590";"90210";"2023-10-06";"14:38:40";"FO";"1";"259";"1284";"0";"0.798";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"259";"1284";"0.798"
"2023-10-06 14:39:00.583";"1696628340583";"110203";"2023-10-06";"14:39:00";"F";"2";"376";"594";"65";"0.367";"10.0";"210";"0.84";"0.568";"0.625";"0.317";"1.162";"0.293";"0.340";"259";"1284";"0.798"
"2023-10-06 14:39:20.572";"1696628360572";"130192";"2023-10-06";"14:39:20";"F";"3";"327";"520";"90";"0.371";"14.0";"200";"0.84";"0.603";"0.688";"0.369";"1.469";"0.255";"0.374";"259";"1284";"0.798"
"2023-10-06 14:39:40.561";"1696628380561";"150181";"2023-10-06";"14:39:40";"F";"4";"319";"524";"125";"0.391";"20.5";"200";"0.84";"0.633";"0.684";"0.397";"1.450";"0.248";"0.361";"259";"1284";"0.798"
"2023-10-06 14:40:00.545";"1696628400545";"170165";"2023-10-06";"14:40:00";"F";"5";"312";"503";"190";"0.380";"30.3";"197";"0.84";"0.624";"0.701";"0.394";"1.553";"0.243";"0.377";"259";"1284";"0.798"
"2023-10-06 14:40:20.529";"1696628420529";"190149";"2023-10-06";"14:40:20";"F";"6";"294";"436";"285";"0.326";"39.0";"186";"0.84";"0.568";"0.756";"0.359";"1.945";"0.229";"0.445";"259";"1284";"0.798"
"2023-10-06 14:40:40.527";"1696628440527";"210147";"2023-10-06";"14:40:40";"F";"7";"279";"371";"420";"0.248";"43.7";"173";"0.84";"0.465";"0.807";"0.288";"2.461";"0.217";"0.535";"259";"1284";"0.798"
"2023-10-06 14:41:00.512";"1696628460512";"230132";"2023-10-06";"14:41:00";"F";"8";"272";"333";"625";"0.183";"48.0";"164";"0.84";"0.361";"0.835";"0.218";"2.856";"0.212";"0.605";"259";"1284";"0.798"
"2023-10-06 14:41:20.497";"1696628480497";"250117";"2023-10-06";"14:41:20";"F";"9";"264";"310";"820";"0.148";"51.0";"159";"0.84";"0.305";"0.853";"0.184";"3.142";"0.206";"0.646";"259";"1284";"0.798"
"2023-10-06 14:41:23.951";"1696628483951";"253571";"2023-10-06";"14:41:23";"SLCE";"";"Light Curve end ";""
"2023-10-06 14:42:56.189";"1696628576189";"345809";"2023-10-06";"14:42:56";"SLCS";"";"Light Curve start ";""
"2023-10-06 14:42:56.189";"1696628576189";"345809";"2023-10-06";"14:42:56";"REG1";"";"#1: alpha: 0.197, ETRm: 52.787, Ik: 268.063   ( beta: 4.210, ETRmPot: 3139.036 ) ";""
"2023-10-06 14:42:56.189";"1696628576189";"345809";"2023-10-06";"14:42:56";"REG2";"";"#1: alpha: 0.171, ETRm: 53.516, Ik: 313.581 ";""
"2023-10-06 14:42:57.586";"1696628577586";"347206";"2023-10-06";"14:42:57";"FO";"10";"261";"1264";"0";"0.794";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"261";"1264";"0.794"
"2023-10-06 14:43:17.576";"1696628597576";"367196";"2023-10-06";"14:43:17";"F";"11";"397";"656";"65";"0.395";"10.8";"219";"0.84";"0.593";"0.564";"0.327";"0.927";"0.314";"0.291";"261";"1264";"0.794"
"2023-10-06 14:43:37.563";"1696628617563";"387183";"2023-10-06";"14:43:37";"F";"12";"337";"539";"90";"0.375";"14.2";"204";"0.84";"0.603";"0.666";"0.365";"1.345";"0.267";"0.358";"261";"1264";"0.794"
"2023-10-06 14:43:57.546";"1696628637546";"407166";"2023-10-06";"14:43:57";"F";"13";"316";"509";"125";"0.379";"19.9";"200";"0.84";"0.625";"0.692";"0.396";"1.483";"0.250";"0.371";"261";"1264";"0.794"
"2023-10-06 14:44:17.535";"1696628657535";"427155";"2023-10-06";"14:44:17";"F";"14";"299";"469";"190";"0.362";"28.9";"193";"0.84";"0.616";"0.725";"0.398";"1.695";"0.237";"0.401";"261";"1264";"0.794"
"2023-10-06 14:44:37.531";"1696628677531";"447151";"2023-10-06";"14:44:37";"F";"15";"288";"426";"285";"0.324";"38.8";"186";"0.84";"0.575";"0.761";"0.371";"1.967";"0.228";"0.448";"261";"1264";"0.794"
"2023-10-06 14:44:57.511";"1696628697511";"467131";"2023-10-06";"14:44:57";"F";"16";"276";"377";"420";"0.268";"47.3";"176";"0.84";"0.502";"0.800";"0.320";"2.353";"0.218";"0.514";"261";"1264";"0.794"
"2023-10-06 14:45:17.500";"1696628717500";"487120";"2023-10-06";"14:45:17";"F";"17";"264";"330";"625";"0.200";"52.5";"165";"0.84";"0.400";"0.835";"0.250";"2.830";"0.209";"0.591";"261";"1264";"0.794"
"2023-10-06 14:45:37.489";"1696628737489";"507109";"2023-10-06";"14:45:37";"F";"18";"255";"300";"820";"0.150";"51.7";"157";"0.84";"0.315";"0.857";"0.194";"3.213";"0.202";"0.648";"261";"1264";"0.794"
"2023-10-06 14:45:41.138";"1696628741138";"510758";"2023-10-06";"14:45:41";"SLCE";"";"Light Curve end ";""
"2023-10-06 14:47:40.864";"1696628860864";"630484";"2023-10-06";"14:47:40";"SLCS";"";"Light Curve start ";""
"2023-10-06 14:47:40.864";"1696628860864";"630484";"2023-10-06";"14:47:40";"REG1";"";"#1: alpha: 0.200, ETRm: 92.442, Ik: 462.600   ( beta: 1.957, ETRmPot: 2585.382 ) ";""
"2023-10-06 14:47:40.864";"1696628860864";"630484";"2023-10-06";"14:47:40";"REG2";"";"#1: alpha: 0.176, ETRm: 92.022, Ik: 521.583 ";""
"2023-10-06 14:47:42.260";"1696628862260";"631880";"2023-10-06";"14:47:42";"FO";"19";"179";"914";"0";"0.804";"0.0";"-";"0.84";"-";"-";"-";"-";"-";"-";"179";"914";"0.804"
"2023-10-06 14:48:02.248";"1696628882248";"651868";"2023-10-06";"14:48:02";"F";"20";"278";"489";"65";"0.431";"11.8";"153";"0.84";"0.628";"0.543";"0.346";"0.869";"0.304";"0.265";"179";"914";"0.804"
"2023-10-06 14:48:22.234";"1696628902234";"671854";"2023-10-06";"14:48:22";"F";"21";"245";"409";"90";"0.401";"15.2";"144";"0.84";"0.619";"0.639";"0.364";"1.235";"0.268";"0.331";"179";"914";"0.804"
"2023-10-06 14:48:42.227";"1696628922227";"691847";"2023-10-06";"14:48:42";"F";"22";"229";"384";"125";"0.404";"21.2";"141";"0.84";"0.638";"0.669";"0.393";"1.380";"0.251";"0.345";"179";"914";"0.804"
"2023-10-06 14:49:02.215";"1696628942215";"711835";"2023-10-06";"14:49:02";"F";"23";"215";"360";"190";"0.403";"32.2";"138";"0.84";"0.653";"0.698";"0.419";"1.539";"0.235";"0.362";"179";"914";"0.804"
"2023-10-06 14:49:22.195";"1696628962195";"731815";"2023-10-06";"14:49:22";"F";"24";"209";"340";"285";"0.385";"46.1";"135";"0.84";"0.639";"0.721";"0.413";"1.688";"0.229";"0.386";"179";"914";"0.804"
"2023-10-06 14:49:42.184";"1696628982184";"751804";"2023-10-06";"14:49:42";"F";"25";"208";"321";"420";"0.352";"62.1";"131";"0.84";"0.595";"0.741";"0.375";"1.847";"0.228";"0.420";"179";"914";"0.804"
"2023-10-06 14:50:02.180";"1696629002180";"771800";"2023-10-06";"14:50:02";"F";"26";"204";"286";"625";"0.287";"75.3";"125";"0.84";"0.509";"0.781";"0.312";"2.196";"0.223";"0.490";"179";"914";"0.804"
"2023-10-06 14:50:22.164";"1696629022164";"791784";"2023-10-06";"14:50:22";"F";"27";"195";"259";"820";"0.247";"85.1";"120";"0.84";"0.460";"0.811";"0.283";"2.529";"0.213";"0.540";"179";"914";"0.804"
"2023-10-06 14:50:25.554";"1696629025554";"795174";"2023-10-06";"14:50:25";"SLCE";"";"Light Curve end ";""
